mapmaker_name,mapmaker_id,map_or_book_id,country,city,date
Gemma Frisius,29.0,E,Netherlands,Amsterdam,1652
Bartholomaeus Scultetus,66.0,D.1,Netherlands,Amsterdam,1670
Gerard Mercator,56.0,E.1,Netherlands,Amsterdam,1704
Gerard Mercator,56.0,E.1,Netherlands,Amsterdam,1730
Cornelis Anthoniszoon,6.0,11.3,Netherlands,Amsterdam,after 1553
Cornelis Anthoniszoon,6.0,16,Netherlands,Amsterdam,after 1553
Cornelis Anthoniszoon,6.0,11.8,Netherlands,Amsterdam,after 1636
Jacob van Deventer,25.0,7.6,Netherlands,Deventer,1584
Gerard Mercator,56.0,E.1,Netherlands,Franeker,1695
Gerard Mercator,56.0,E.1,Netherlands,Franeker,1698
Jacob van Deventer,25.0,4.8,Netherlands,The Hague,1569
Gerard Mercator,56.0,E.1,Netherlands,Leiden,1618-19
Charles de l'Escluse,26.0,M,Netherlands,Leiden,1619
Nikolaos Sophianos · 495,71.0,1.13,Netherlands,Leiden,1699
Nikolaos Sophianos · 495,71.0,А.2,Netherlands,Leiden,1699
Gerard Mercator,56.0,E.1,Netherlands,Leiden,1704
Pirro Ligorio,51.0,1111723,Netherlands,Leiden,1722
Pirro Ligorio,51.0,J,Netherlands,Leiden,1722
Domenico Macaneo · 359,52.0,A.2,Netherlands,Leiden,1722
Anthony Jenkinson,43.0,1.6,Netherlands,Middelburg,1598
Gerard Mercator,56.0,E.1,Netherlands,Utrecht,1695
Gerard Mercator,56.0,E.1,Netherlands,Utrecht,1698
Gerard Mercator,56.0,Е.1,Netherlands,Utrecht,1704
Heinrich Zell,84.0,B,Poland,Gdansk,1540
Martin Waldseemüller,80.0,2.5,Poland,Kraków,1512
Johannes Honter,41.0,1,Poland,Kraków,1530
Johannes Honter,41.0,2,Poland,Kraków,1530
Johannes Honter,41.0,A,Poland,Kraków,1530
Johannes Honter,41.0,А,Poland,Kraków,1534
Augustin Hirschvogel,40.0,4.9,Poland,Kraków,1611
Marcus Ambrosius,5.0,C,Poland,Nysa,1566
Johannes Honter,41.0,B,Poland,Wrocław,1542
Martin Helwig,38.0,1,Poland,Wrocław,1561
Martin Helwig,38.0,2,Poland,Wrocław,1561
Martin Helwig,38.0,А,Poland,Wrocław,1564
Martin Helwig,38.0,B,Poland,Wrocław,са. 15707
Martin Helwig,38.0,C,Poland,Wrocław,са. 15707
Martin Helwig,38.0,12,Poland,Wrocław,1627
Martin Helwig,38.0,1.3,Poland,Wrocław,1642
Martin Helwig,38.0,1.4,Poland,Wrocław,1685
Martin Helwig,38.0,Ал,Poland,Wrocław,1738
Martin Helwig,38.0,1.5,Poland,Wrocław,1738
Martin Helwig,38.0,1.6,Poland,Wrocław,1765
Jerónimo de Chaves,20.0,B,Portugal,Lisbon,1576
Johannes Honter,41.0,B,Romania,Braşov,1541
Johannes Honter,41.0,5,Romania,Braşov,1542
Johannes Honter,41.0,6,Romania,Braşov,1542
Johannes Honter,41.0,7,Romania,Braşov,1542
Johannes Honter,41.0,8,Romania,Braşov,1542
Johannes Honter,41.0,9,Romania,Braşov,1542
Johannes Honter,41.0,10,Romania,Braşov,1542
Johannes Honter,41.0,11,Romania,Braşov,1542
Johannes Honter,41.0,12,Romania,Braşov,1542
Johannes Honter,41.0,13,Romania,Braşov,1542
Johannes Honter,41.0,14,Romania,Braşov,1542
Johannes Honter,41.0,15,Romania,Braşov,1542
Johannes Honter,41.0,16,Romania,Braşov,1542
Johannes Honter,41.0,17,Romania,Braşov,1542
Johannes Honter,41.0,18,Romania,Braşov,1542
Johannes Honter,41.0,19,Romania,Braşov,1542
Johannes Honter,41.0,20,Romania,Braşov,1542
Johannes Honter,41.0,B,Romania,Braşov,1542
Johannes Honter,41.0,C,Romania,Braşov,1542
Johannes Honter,41.0,B,Romania,Braşov,1548 or 49
Johannes Honter,41.0,C,Romania,Braşov,1548 or 49
Johannes Honter,41.0,B,Romania,Braşov,1577
Johannes Honter,41.0,C,Romania,Braşov,1577
Jerónimo de Chaves,20.0,B,Spain,Pamplona,1585
Jerónimo de Chaves,20.0,A,Spain,Seville,1545
Jerónimo de Chaves,20.0,B,Spain,Seville,1548
Jerónimo de Chaves,20.0,B,Spain,Seville,1550
Jerónimo de Chaves,20.0,B,Spain,Seville,1554
Jerónimo de Chaves,20.0,B,Spain,Seville,1561
Jerónimo de Chaves,20.0,B,Spain,Seville,1566
Jerónimo de Chaves,20.0,B,Spain,Seville,1572
Jerónimo de Chaves,20.0,B,Spain,Seville,1576
Jerónimo de Chaves,20.0,B,Spain,Seville,1580
Jerónimo de Chaves,20.0,B,Spain,Seville,1581
Jerónimo de Chaves,20.0,B,Spain,Seville,1584
Jerónimo de Chaves,20.0,B,Spain,Seville,1588
Sebastian Munster,58.0,C,Switzerland,Basel,1527
Sebastian Munster,58.0,F,Switzerland,Basel,1530
Sebastian Munster,58.0,G,Switzerland,Basel,1531
Jacob Ziegler,86.0,D,Switzerland,Basel,1531
Johannes Honter,41.0,4,Switzerland,Basel,1532
Sebastian Munster,58.0,58,Switzerland,Basel,1532
Sebastian Munster,58.0,47,Switzerland,Basel,1532
Johannes Honter,41.0,A,Switzerland,Basel,1534
Sebastian Munster,58.0,L,Switzerland,Basel,1534
Sebastian Munster,58.0,M,Switzerland,Basel,1534
Oronce Fine,27.0,P,Switzerland,Basel,1535
Johannes Honter,41.0,A,Switzerland,Basel,1535
Sebastian Munster,58.0,N,Switzerland,Basel,1536
Sebastian Munster,58.0,O,Switzerland,Basel,1536
Jacob Ziegler,86.0,F,Switzerland,Basel,1536
Sebastian Munster,58.0,50,Switzerland,Basel,1537
Sebastian Munster,58.0,52,Switzerland,Basel,1538
Sebastian Munster,58.0,53,Switzerland,Basel,1538
Sebastian Munster,58.0,54,Switzerland,Basel,1538
Sebastian Munster,58.0,55,Switzerland,Basel,1538
Sebastian Munster,58.0,56,Switzerland,Basel,1538
Sebastian Munster,58.0,57,Switzerland,Basel,1538
Sebastian Munster,58.0,58,Switzerland,Basel,1538
Sebastian Munster,58.0,59,Switzerland,Basel,1538
Sebastian Munster,58.0,60,Switzerland,Basel,1538
Sebastian Munster,58.0,61,Switzerland,Basel,1538
Sebastian Munster,58.0,62,Switzerland,Basel,1538
Sebastian Munster,58.0,63,Switzerland,Basel,1538
Sebastian Munster,58.0,64,Switzerland,Basel,1538
Sebastian Munster,58.0,65,Switzerland,Basel,1538
Sebastian Munster,58.0,66,Switzerland,Basel,1538
Sebastian Munster,58.0,67,Switzerland,Basel,1538
Sebastian Munster,58.0,68,Switzerland,Basel,1538
Sebastian Munster,58.0,69,Switzerland,Basel,1538
Sebastian Munster,58.0,70,Switzerland,Basel,1538
Sebastian Munster,58.0,71,Switzerland,Basel,1538
Sebastian Munster,58.0,72,Switzerland,Basel,1538
Sebastian Munster,58.0,Q,Switzerland,Basel,1538
Aegidius Tschudi · 547 25,78.0,A,Switzerland,Basel,1538
Aegidius Tschudi · 547 25,78.0,B,Switzerland,Basel,1538
Sebastian Munster,58.0,R,Switzerland,Basel,1540
Sebastian Munster,58.0,73,Switzerland,Basel,1540
Sebastian Munster,58.0,74,Switzerland,Basel,1540
Sebastian Munster,58.0,75,Switzerland,Basel,1540
Sebastian Munster,58.0,76,Switzerland,Basel,1540
Sebastian Munster,58.0,77,Switzerland,Basel,1540
Sebastian Munster,58.0,78,Switzerland,Basel,1540
Sebastian Munster,58.0,79,Switzerland,Basel,1540
Sebastian Munster,58.0,80,Switzerland,Basel,1540
Sebastian Munster,58.0,81,Switzerland,Basel,1540
Sebastian Munster,58.0,82,Switzerland,Basel,1540
Sebastian Munster,58.0,83,Switzerland,Basel,1540
Sebastian Munster,58.0,84,Switzerland,Basel,1540
Sebastian Munster,58.0,85,Switzerland,Basel,1540
Sebastian Munster,58.0,86,Switzerland,Basel,1540
Sebastian Munster,58.0,87,Switzerland,Basel,1540
Sebastian Munster,58.0,88,Switzerland,Basel,1540
Sebastian Munster,58.0,89,Switzerland,Basel,1540
Sebastian Munster,58.0,90,Switzerland,Basel,1540
Sebastian Munster,58.0,91,Switzerland,Basel,1540
Sebastian Munster,58.0,92,Switzerland,Basel,1540
Sebastian Munster,58.0,93,Switzerland,Basel,1540
Sebastian Munster,58.0,94,Switzerland,Basel,1540
Sebastian Munster,58.0,95,Switzerland,Basel,1540
Sebastian Munster,58.0,96,Switzerland,Basel,1540
Sebastian Munster,58.0,97,Switzerland,Basel,1540
Sebastian Munster,58.0,98,Switzerland,Basel,1540
Sebastian Munster,58.0,99,Switzerland,Basel,1540
Sebastian Munster,58.0,100,Switzerland,Basel,1540
Sebastian Munster,58.0,101,Switzerland,Basel,1540
Sebastian Munster,58.0,102,Switzerland,Basel,1540
Sebastian Munster,58.0,103,Switzerland,Basel,1540
Sebastian Munster,58.0,104,Switzerland,Basel,1540
Sebastian Munster,58.0,105,Switzerland,Basel,1540
Sebastian Munster,58.0,106,Switzerland,Basel,1540
Sebastian Munster,58.0,107,Switzerland,Basel,1540
Sebastian Munster,58.0,108,Switzerland,Basel,1540
Sebastian Munster,58.0,109,Switzerland,Basel,1540
Sebastian Munster,58.0,110,Switzerland,Basel,1540
Sebastian Munster,58.0,111,Switzerland,Basel,1540
Sebastian Munster,58.0,112,Switzerland,Basel,1540
Sebastian Munster,58.0,113,Switzerland,Basel,1540
Sebastian Munster,58.0,114,Switzerland,Basel,1540
Sebastian Munster,58.0,115,Switzerland,Basel,1540
Sebastian Munster,58.0,116,Switzerland,Basel,1540
Sebastian Munster,58.0,117,Switzerland,Basel,1540
Sebastian Munster,58.0,118,Switzerland,Basel,1540
Sebastian Munster,58.0,119,Switzerland,Basel,1540
Sebastian Munster,58.0,120,Switzerland,Basel,1540
Aegidius Tschudi · 547 25,78.0,1.3,Switzerland,Basel,1540
Johannes Honter,41.0,3,Switzerland,Basel,1541
Johannes Honter,41.0,4.1,Switzerland,Basel,1544
Olaus Magnus,53.0,1.1,Switzerland,Basel,1544
Sebastian Munster,58.0,92a,Switzerland,Basel,1544
Sebastian Munster,58.0,106a,Switzerland,Basel,1544
Sebastian Munster,58.0,121,Switzerland,Basel,1544
Sebastian Munster,58.0,122,Switzerland,Basel,1544
Sebastian Munster,58.0,123,Switzerland,Basel,1544
Sebastian Munster,58.0,124,Switzerland,Basel,1544
Sebastian Munster,58.0,125,Switzerland,Basel,1544
Sebastian Munster,58.0,126,Switzerland,Basel,1544
Sebastian Munster,58.0,127,Switzerland,Basel,1544
Sebastian Munster,58.0,128,Switzerland,Basel,1544
Sebastian Munster,58.0,129,Switzerland,Basel,1544
Sebastian Munster,58.0,S,Switzerland,Basel,1544
Nikolaos Sophianos · 495,71.0,1.2,Switzerland,Basel,1544
Johannes Honter,41.0,4.1,Switzerland,Basel,1545
Olaus Magnus,53.0,1.1,Switzerland,Basel,1545
Sebastian Munster,58.0,106b,Switzerland,Basel,1545
Sebastian Munster,58.0,130,Switzerland,Basel,1545
Sebastian Munster,58.0,131,Switzerland,Basel,1545
Sebastian Munster,58.0,132,Switzerland,Basel,1545
Sebastian Munster,58.0,133,Switzerland,Basel,1545
Sebastian Munster,58.0,134,Switzerland,Basel,1545
Sebastian Munster,58.0,132,Switzerland,Basel,1545
Sebastian Munster,58.0,133,Switzerland,Basel,1545
Sebastian Munster,58.0,T,Switzerland,Basel,1545
Nikolaos Sophianos · 495,71.0,A,Switzerland,Basel,1545
Johannes Honter,41.0,8,Switzerland,Basel,1546
Wolfgang Lazius,49.0,B,Switzerland,Basel,1546
Sebastian Munster,58.0,U,Switzerland,Basel,1546
Wolfgang Lazius,49.0,6,Switzerland,Basel,1548
Cornelis Anthoniszoon,6.0,11.2,Switzerland,Basel,1550
Caspar Brusch,16.0,2,Switzerland,Basel,1550
Sebastian Munster,58.0,73.1,Switzerland,Basel,1550
Sebastian Munster,58.0,74c,Switzerland,Basel,1550
Sebastian Munster,58.0,101c,Switzerland,Basel,1550
Sebastian Munster,58.0,106c,Switzerland,Basel,1550
Sebastian Munster,58.0,111c,Switzerland,Basel,1550
Sebastian Munster,58.0,115c,Switzerland,Basel,1550
Sebastian Munster,58.0,121c,Switzerland,Basel,1550
Sebastian Munster,58.0,131a,Switzerland,Basel,1550
Sebastian Munster,58.0,135,Switzerland,Basel,1550
Sebastian Munster,58.0,136,Switzerland,Basel,1550
Sebastian Munster,58.0,137,Switzerland,Basel,1550
Sebastian Munster,58.0,138,Switzerland,Basel,1550
Sebastian Munster,58.0,139,Switzerland,Basel,1550
Sebastian Munster,58.0,140,Switzerland,Basel,1550
Sebastian Munster,58.0,141,Switzerland,Basel,1550
Sebastian Munster,58.0,142,Switzerland,Basel,1550
Sebastian Munster,58.0,143,Switzerland,Basel,1550
Sebastian Munster,58.0,144,Switzerland,Basel,1550
Sebastian Munster,58.0,145,Switzerland,Basel,1550
Sebastian Munster,58.0,146,Switzerland,Basel,1550
Sebastian Munster,58.0,147,Switzerland,Basel,1550
Sebastian Munster,58.0,148,Switzerland,Basel,1550
Sebastian Munster,58.0,149,Switzerland,Basel,1550
Sebastian Munster,58.0,150,Switzerland,Basel,1550
Sebastian Munster,58.0,151,Switzerland,Basel,1550
Sebastian Munster,58.0,152,Switzerland,Basel,1550
Sebastian Munster,58.0,153,Switzerland,Basel,1550
Sebastian Munster,58.0,154,Switzerland,Basel,1550
Sebastian Munster,58.0,155,Switzerland,Basel,1550
Sebastian Munster,58.0,156,Switzerland,Basel,1550
Sebastian Munster,58.0,157,Switzerland,Basel,1550
Sebastian Munster,58.0,158,Switzerland,Basel,1550
Sebastian Munster,58.0,159,Switzerland,Basel,1550
Sebastian Munster,58.0,160,Switzerland,Basel,1550
Sebastian Munster,58.0,161,Switzerland,Basel,1550
Sebastian Munster,58.0,162,Switzerland,Basel,1550
Sebastian Munster,58.0,163,Switzerland,Basel,1550
Sebastian Munster,58.0,164,Switzerland,Basel,1550
Sebastian Munster,58.0,165,Switzerland,Basel,1550
Sebastian Munster,58.0,166,Switzerland,Basel,1550
Sebastian Munster,58.0,167,Switzerland,Basel,1550
Sebastian Munster,58.0,168,Switzerland,Basel,1550
Sebastian Munster,58.0,169,Switzerland,Basel,1550
Sebastian Munster,58.0,170,Switzerland,Basel,1550
Sebastian Munster,58.0,171,Switzerland,Basel,1550
Sebastian Munster,58.0,172,Switzerland,Basel,1550
Sebastian Munster,58.0,173,Switzerland,Basel,1550
Sebastian Munster,58.0,174,Switzerland,Basel,1550
Sebastian Munster,58.0,175,Switzerland,Basel,1550
Sebastian Munster,58.0,176,Switzerland,Basel,1550
Sebastian Munster,58.0,177,Switzerland,Basel,1550
Sebastian Munster,58.0,178,Switzerland,Basel,1550
Sebastian Munster,58.0,179,Switzerland,Basel,1550
Sebastian Munster,58.0,180,Switzerland,Basel,1550
Sebastian Munster,58.0,181,Switzerland,Basel,1550
Sebastian Munster,58.0,182,Switzerland,Basel,1550
Sebastian Munster,58.0,183,Switzerland,Basel,1550
Sebastian Munster,58.0,184,Switzerland,Basel,1550
Sebastian Munster,58.0,185,Switzerland,Basel,1550
Sebastian Munster,58.0,186,Switzerland,Basel,1550
Sebastian Munster,58.0,187,Switzerland,Basel,1550
Sebastian Munster,58.0,188,Switzerland,Basel,1550
Nikolaos Sophianos · 495,71.0,1.3,Switzerland,Basel,1550
Nikolaos Sophianos · 495,71.0,А.1,Switzerland,Basel,1550
Augustin Hirschvogel,40.0,4.5,Switzerland,Basel,1551
Wolfgang Lazius,49.0,C,Switzerland,Basel,1551
Sebastian Munster,58.0,W,Switzerland,Basel,1551
Johannes Honter,41.0,4.1,Switzerland,Basel,1552
Olaus Magnus,53.0,1.1,Switzerland,Basel,1552
Caspar Brusch,16.0,K,Switzerland,Basel,1553
Johann Cuspinianus,24.0,D,Switzerland,Basel,1553
Johann Cuspinianus,24.0,G,Switzerland,Basel,1553
Paolo Giovio,33.0,M,Switzerland,Basel,1556
Wolfgang Lazius,49.0,8,Switzerland,Basel,1556
Wolfgang Lazius,49.0,E,Switzerland,Basel,1556
Wolfgang Lazius,49.0,F,Switzerland,Basel,1557
Wolfgang Wissenburg,82.0,C,Switzerland,Basel,1557
Aegidius Tschudi · 547 25,78.0,1.5,Switzerland,Basel,1560
Aegidius Tschudi · 547 25,78.0,A.1,Switzerland,Basel,1560
Aegidius Tschudi · 547 25,78.0,B.1,Switzerland,Basel,1560
Johannes Honter,41.0,A,Switzerland,Basel,1561
Wacław Grodecki,35.0,А,Switzerland,Basel,ca. 1562
Wacław Grodecki,35.0,1.1,Switzerland,Basel,ca. 1562
Augustin Hirschvogel,40.0,4.5,Switzerland,Basel,1563
Augustin Hirschvogel,40.0,4.6,Switzerland,Basel,1563
Wolfgang Lazius,49.0,К,Switzerland,Basel,1564
Augustin Hirschvogel,40.0,4.5,Switzerland,Basel,1567
Augustin Hirschvogel,40.0,4.6,Switzerland,Basel,1567
Olaus Magnus,53.0,1.5,Switzerland,Basel,1567
Johann Sambucus,65.0,K,Switzerland,Basel,1568
Wacław Grodecki,35.0,1.2,Switzerland,Basel,1570
Augustin Hirschvogel,40.0,4.5,Switzerland,Basel,1571
Augustin Hirschvogel,40.0,4.6,Switzerland,Basel,1571
Johann Sambucus,65.0,E,Switzerland,Basel,1574
Johann Sambucus,65.0,M,Switzerland,Basel,1574
Bartholomaeus Scultetus,66.0,F,Switzerland,Basel,1575
Wolfgang Lazius,49.0,8.1,Switzerland,Basel,1577
Johannes A ventinus,9.0,D.2,Switzerland,Basel,1580
Gemma Frisius,29.0,8,Switzerland,Basel,1583
Johannes Honter,41.0,A,Switzerland,Basel,1583
Johannes Honter,41.0,A,Switzerland,Basel,1585
Martin Helwig,38.0,1.14,Switzerland,Basel,1588
Nikolaos Sophianos · 495,71.0,1.11,Switzerland,Basel,1601
Aegidius Tschudi · 547 25,78.0,1.16,Switzerland,Basel,1614
Gerard Mercator,56.0,17.10,Switzerland,Geneva,1595
Sebastian Munster,58.0,47.1,Switzerland,Zurich,1534
Johannes Stumpf,73.0,1,Switzerland,Zurich,1538
Johannes Honter,41.0,5.1,Switzerland,Zurich,1546
Johannes Honter,41.0,6.1,Switzerland,Zurich,1546
Johannes Honter,41.0,7.1,Switzerland,Zurich,1546
Johannes Honter,41.0,8.1,Switzerland,Zurich,1546
Johannes Honter,41.0,9.1,Switzerland,Zurich,1546
Johannes Honter,41.0,10.1,Switzerland,Zurich,1546
Johannes Honter,41.0,11.1,Switzerland,Zurich,1546
Johannes Honter,41.0,12.1,Switzerland,Zurich,1546
Johannes Honter,41.0,13.1,Switzerland,Zurich,1546
Johannes Honter,41.0,14.1,Switzerland,Zurich,1546
Johannes Honter,41.0,15.1,Switzerland,Zurich,1546
Johannes Honter,41.0,16.1,Switzerland,Zurich,1546
Johannes Honter,41.0,17.1,Switzerland,Zurich,1546
Johannes Honter,41.0,18.1,Switzerland,Zurich,1546
Johannes Honter,41.0,19.1,Switzerland,Zurich,1546
Johannes Honter,41.0,20.1,Switzerland,Zurich,1546
Johannes Honter,41.0,12,Switzerland,Zurich,1546
Johannes Honter,41.0,B,Switzerland,Zurich,1548
Johannes Stumpf,73.0,3.2,Switzerland,Zurich,1548
Johannes Stumpf,73.0,4.2,Switzerland,Zurich,1548
Johannes Stumpf,73.0,5.2,Switzerland,Zurich,1548
Johannes Stumpf,73.0,6.2,Switzerland,Zurich,1548
Johannes Stumpf,73.0,7.2,Switzerland,Zurich,1548
Johannes Stumpf,73.0,8.2,Switzerland,Zurich,1548
Johannes Stumpf,73.0,9.2,Switzerland,Zurich,1548
Johannes Stumpf,73.0,10.2,Switzerland,Zurich,1548
Johannes Stumpf,73.0,11.2,Switzerland,Zurich,1548
Johannes Stumpf,73.0,12.2,Switzerland,Zurich,1548
Johannes Stumpf,73.0,13.2,Switzerland,Zurich,1548
Johannes Stumpf,73.0,14.2,Switzerland,Zurich,1548
Johannes Stumpf,73.0,B,Switzerland,Zurich,1548
Johannes Stumpf,73.0,01549,Switzerland,Zurich,1548
Johannes Honter,41.0,B,Switzerland,Zurich,1548
Johannes Honter,41.0,0,Switzerland,Zurich,1548
Johannes Honter,41.0,B,Switzerland,Zurich,1552
Johannes Honter,41.0,D,Switzerland,Zurich,1552
Johannes Stumpf,73.0,12,Switzerland,Zurich,1554
Johannes Stumpf,73.0,C.1,Switzerland,Zurich,1556
Johannes Stumpf,73.0,1,Switzerland,Zurich,1556
Johannes Honter,41.0,B,Switzerland,Zurich,1558
Johannes Honter,41.0,2,Switzerland,Zurich,1558
Johannes Honter,41.0,12,Switzerland,Zurich,1562
Johannes Stumpf,73.0,C.2,Switzerland,Zurich,1562
Johannes Honter,41.0,B,Switzerland,Zurich,1564
Johannes Honter,41.0,0,Switzerland,Zurich,1564
Johannes Honter,41.0,B,Switzerland,Zurich,1565
Johannes Honter,41.0,0,Switzerland,Zurich,1565
Johannes Honter,41.0,8,Switzerland,Zurich,1570
Johannes Honter,41.0,0,Switzerland,Zurich,1570
Johannes Honter,41.0,B,Switzerland,Zurich,1573
Johannes Honter,41.0,0,Switzerland,Zurich,1573
Johannes Stumpf,73.0,15:1574,Switzerland,Zurich,1573
Johannes Stumpf,73.0,C.3,Switzerland,Zurich,1573
Johannes Honter,41.0,B,Switzerland,Zurich,1578
Johannes Honter,41.0,12,Switzerland,Zurich,1578
Johannes Honter,41.0,B,Switzerland,Zurich,1581
Johannes Honter,41.0,0,Switzerland,Zurich,1581
Johannes Honter,41.0,B,Switzerland,Zurich,1583
Johannes Honter,41.0,D,Switzerland,Zurich,1583
Johannes Honter,41.0,D,Switzerland,Zurich,1586
Johannes Stumpf,73.0,B.1,Switzerland,Zurich,1586
Johannes Honter,41.0,8,Switzerland,Zurich,1590
Johannes Honter,41.0,D,Switzerland,Zurich,1590
Johannes Honter,41.0,B,Switzerland,Zurich,1597
Johannes Honter,41.0,12,Switzerland,Zurich,1597
Johannes Honter,41.0,D,Switzerland,Zurich,1602
Johannes Honter,41.0,D,Switzerland,Zurich,1606
Johannes Stumpf,73.0,B.2,Switzerland,Zurich,1606
Heinrich Zell,84.0,C,USSR,Kaliningrad,1563
Pietro Cappo,21.0,23,Yugoslavia,Izola,1524-26
Pietro Cappo,21.0,24,Yugoslavia,Izola,1524-26
Pietro Cappo,21.0,25,Yugoslavia,Izola,1524-26
Pietro Cappo,21.0,26,Yugoslavia,Izola,1524-26
Pietro Cappo,21.0,27,Yugoslavia,Izola,1524-26
Pietro Cappo,21.0,28,Yugoslavia,Izola,1524-26
Pietro Cappo,21.0,29,Yugoslavia,Izola,1524-26
Pietro Cappo,21.0,30,Yugoslavia,Izola,1524-26
Pietro Cappo,21.0,31,Yugoslavia,Izola,1524-26
Pietro Cappo,21.0,32,Yugoslavia,Izola,1524-26
Pietro Cappo,21.0,33,Yugoslavia,Izola,1524-26
Pietro Cappo,21.0,34,Yugoslavia,Izola,1524-26
Pietro Cappo,21.0,35,Yugoslavia,Izola,1524-26
Pietro Cappo,21.0,36,Yugoslavia,Izola,1524-26
Pietro Cappo,21.0,37,Yugoslavia,Izola,1524-26
