mapmaker_name,mapmaker_id,map_or_book_id,country,city,date,earliest_date_estimate,latest_date_estimate,Map or Book,Original Edition
Tilemann Stella,72,5,Germany,Wittenberg,1557,1557.0,1557.0,Map,Yes
Gemma Frisius,29,E,Germany,Wittenberg,1558,1558.0,1558.0,Book,Yes
Tilemann Stella,72,6,Germany,Wittenberg,1560,1560.0,1560.0,Map,Yes
Tilemann Stella,72,B,Germany,Wittenberg,1560,1560.0,1560.0,Book,Yes
Gemma Frisius,29,E,Germany,Wittenberg,1561,1561.0,1561.0,Book,Yes
Gemma Frisius,29,E,Germany,Wittenberg,1563,1563.0,1563.0,Book,Yes
Tilemann Stella,72,B,Germany,Wittenberg,1563,1563.0,1563.0,Book,Yes
Gemma Frisius,29,E,Germany,Wittenberg,1566,1566.0,1566.0,Book,Yes
Gemma Frisius,29,E,Germany,Wittenberg,1567,1567.0,1567.0,Book,Yes
Tilemann Stella,72,6,Germany,Wittenberg,1567,1567.0,1567.0,Map,Yes
Gemma Frisius,29,E,Germany,Wittenberg,1570,1570.0,1570.0,Book,Yes
Tilemann Stella,72,B,Germany,Wittenberg,1571,1571.0,1571.0,Book,Yes
Marcus Jordan,45,A,Germany,Wittenberg,1572,1572.0,1572.0,Book,Yes
Gemma Frisius,29,E,Germany,Wittenberg,1574,1574.0,1574.0,Book,Yes
Gemma Frisius,29,E,Germany,Wittenberg,1576,1576.0,1576.0,Book,Yes
Gemma Frisius,29,E,Germany,Wittenberg,1579,1579.0,1579.0,Book,Yes
Gemma Frisius,29,E,Germany,Wittenberg,1583,1583.0,1583.0,Book,Yes
Gemma Frisius,29,E,Germany,Wittenberg,1587,1587.0,1587.0,Book,Yes
Tilemann Stella,72,B,Germany,Wittenberg,1590,1590.0,1590.0,Book,Yes
Gemma Frisius,29,E,Germany,Wittenberg,1593,1593.0,1593.0,Book,Yes
Tilemann Stella,72,B,Germany,Wittenberg,1595,1595.0,1595.0,Book,Yes
Tilemann Stella,72,B,Germany,Wittenberg,1603,1603.0,1603.0,Book,Yes
Gemma Frisius,29,E,Germany,Wittenberg,1604,1604.0,1604.0,Book,Yes
Caspar Brusch,16,G.2,Germany,Wittenberg,1612,1612.0,1612.0,Book,No
Gemma Frisius,29,Е,Germany,Wittenberg,1614,1614.0,1614.0,Book,Yes
Sebastian Munster,58,D,Germany,Worms,1529,1529.0,1529.0,Book,Yes
Sebastian Munster,58,E,Germany,Worms,1529,1529.0,1529.0,Book,Yes
Heinrich Zell,84,2.6,Germany,Zerbst,1592,1592.0,1592.0,Map,No
Bonaventura Castiglioni,18,A,Italy,Bergamo,1594,1594.0,1594.0,Book,Yes
Nicolaus Germanus,32,A.1,Italy,Bologna,1477,1477.0,1477.0,Book,No
Abraham Ortelius,1,E.1[1577],Italy,Brescia,1598,1598.0,1598.0,Book,No
Sebastian Rotenhan · 453,64,1.10,Italy,Brescia,1598,1598.0,1598.0,Map,No
Aegidius Tschudi · 547 25,78,1.15,Italy,Brescia,1598,1598.0,1598.0,Map,No
Nicolaus Cusanus,23,1.3,Italy,Florence,са. 1492,1487.0,1497.0,Map,No
Paolo Giovio,33,F,Italy,Florence,1548,1548.0,1548.0,Book,Yes
Paolo Giovio,33,11:1550,Italy,Florence,1549,1549.0,1549.0,Map,Yes
Paolo Giovio,33,J,Italy,Florence,1549,1549.0,1549.0,Book,Yes
Paolo Giovio,33,K,Italy,Florence,1550-52,1550.0,1552.0,Book,Yes
Paolo Giovio,33,L,Italy,Florence,1551,1551.0,1551.0,Book,Yes
Agostino Giustiniani,34,А,Italy,Genoa,1516,1516.0,1516.0,Book,Yes
Agostino Giustiniani,34,D,Italy,Genoa,1537,1537.0,1537.0,Book,Yes
Domenico Macaneo · 359,52,A,Italy,Milan,1490,1490.0,1490.0,Book,Yes
Bonaventura Castiglioni,18,A,Italy,Milan,1541,1541.0,1541.0,Book,Yes
Caspar Vopel,79,5.3,Italy,Milan,1556,1556.0,1556.0,Map,No
Domenico Macaneo · 359,52,A.1,Italy,Milan,1699,1699.0,1699.0,Book,No
Nicolaus Germanus,32,B.1,Italy,Rome,1478,1478.0,1478.0,Book,No
Nicolaus Cusanus,23,1.5,Italy,Rome,1507,1507.0,1507.0,Map,No
Nicolaus Cusanus,23,1.5,Italy,Rome,1508,1508.0,1508.0,Map,No
Paolo Giovio,33,8:1525,Italy,Rome,1524,1524.0,1524.0,Map,Yes
Paolo Giovio,33,2,Italy,Rome,1524,1524.0,1524.0,Map,Yes
Paolo Giovio,33,C,Italy,Rome,1524,1524.0,1524.0,Book,Yes
Girolamo Bell' Armato,10,1,Italy,Rome,1536,1536.0,1536.0,Map,Yes
Nikolaos Sophianos · 495,71,1.1,Italy,Rome,before 1544,1534.0,1544.0,Map,No
Paolo Giovio,33,3,Italy,Rome,1546,1546.0,1546.0,Map,Yes
Nicolaus Cusanus,23,1.8,Italy,Rome,1548,1548.0,1548.0,Map,No
Pirro Ligorio,51,1,Italy,Rome,1552,1552.0,1552.0,Map,Yes
Pirro Ligorio,51,A,Italy,Rome,1552,1552.0,1552.0,Book,Yes
Nikolaos Sophianos · 495,71,1.4,Italy,Rome,1552,1552.0,1552.0,Map,No
Pirro Ligorio,51,2,Italy,Rome,1553,1553.0,1553.0,Map,Yes
Pirro Ligorio,51,4,Italy,Rome,1554,1554.0,1554.0,Map,Yes
Olaus Magnus,53,1.3,Italy,Rome,1554,1554.0,1554.0,Map,No
Olaus Magnus,53,1.3,Italy,Rome,1555,1555.0,1555.0,Map,No
Olaus Magnus,53,В,Italy,Rome,1555,1555.0,1555.0,Book,Yes
Gerard Mercator,56,6.1,Italy,Rome,1555,1555.0,1555.0,Map,No
Aegidius Tschudi · 547 25,78,1.4,Italy,Rome,1555,1555.0,1555.0,Map,No
Jacob van Deventer,25,1.2,Italy,Rome,1556,1556.0,1556.0,Map,No
Wolfgang Wissenburg,82,1.4,Italy,Rome,1557,1557.0,1557.0,Map,No
Gilles Boileau de Buillon,12,22.1,Italy,Rome,1558,1558.0,1558.0,Map,No
Giacomo Gastaldi,30,2.2,Italy,Rome,1558,1558.0,1558.0,Map,No
Pirro Ligorio,51,4,Italy,Rome,1558,1558.0,1558.0,Map,Yes
Pirro Ligorio,51,5,Italy,Rome,1558,1558.0,1558.0,Map,Yes
Pirro Ligorio,51,6,Italy,Rome,1558,1558.0,1558.0,Map,Yes
Pirro Ligorio,51,7,Italy,Rome,1558,1558.0,1558.0,Map,Yes
Pirro Ligorio,51,С,Italy,Rome,1558,1558.0,1558.0,Book,Yes
Pirro Ligorio,51,8,Italy,Rome,1559,1559.0,1559.0,Map,Yes
Pirro Ligorio,51,9,Italy,Rome,1559,1559.0,1559.0,Map,Yes
Vincenzo Paletino,60,1.5,Italy,Rome,1559,1559.0,1559.0,Map,No
Girolamo Bell' Armato,10,1.5,Italy,Rome,1560,1560.0,1560.0,Map,No
Giacomo Gastaldi,30,86.1,Italy,Rome,1560,1560.0,1560.0,Map,No
Gerard Mercator,56,4.1,Italy,Rome,са. 1560-66,1555.0,1571.0,Map,No
Pirro Ligorio,51,1.1,Italy,Rome,1560s?,1555.0,1575.0,Map,No
Giacomo Gastaldi,30,85.1,Italy,Rome,1561,1561.0,1561.0,Map,No
Giacomo Gastaldi,30,91,Italy,Rome,1561,1561.0,1561.0,Map,Yes
Giacomo Gastaldi,30,92,Italy,Rome,1561,1561.0,1561.0,Map,Yes
Pirro Ligorio,51,10,Italy,Rome,1561,1561.0,1561.0,Map,Yes
Pirro Ligorio,51,11,Italy,Rome,1561,1561.0,1561.0,Map,Yes
Fernando Alvares Seco,67,1,Italy,Rome,1561,1561.0,1561.0,Map,Yes
Pirro Ligorio,51,12,Italy,Rome,1563,1563.0,1563.0,Map,Yes
Pirro Ligorio,51,0,Italy,Rome,1563,1563.0,1563.0,Map,Yes
Girolamo Bell' Armato,10,1.7,Italy,Rome,1564,1564.0,1564.0,Map,No
Pirro Ligorio,51,12,Italy,Rome,1564,1564.0,1564.0,Map,Yes
Jacob van Deventer,25,7.4,Italy,Rome,1566,1566.0,1566.0,Map,No
Jacob van Deventer,25,8.5,Italy,Rome,1566,1566.0,1566.0,Map,No
Pirro Ligorio,51,E,Italy,Rome,1569,1569.0,1569.0,Book,Yes
Giacomo Gastaldi,30,70.5,Italy,Rome,1570,1570.0,1570.0,Map,No
Giacomo Gastaldi,30,84.1,Italy,Rome,1570,1570.0,1570.0,Map,No
Pirro Ligorio,51,1.2,Italy,Rome,1570,1570.0,1570.0,Map,No
Gerard Mercator,56,6.9,Italy,Rome,1570,1570.0,1570.0,Map,No
Nikolaos Sophianos · 495,71,B.1,Italy,Rome,1570,1570.0,1570.0,Book,No
Giacomo Gastaldi,30,2.4,Italy,Rome,1570s?,1565.0,1585.0,Map,No
Olaus Magnus,53,1.6,Italy,Rome,1572,1572.0,1572.0,Map,No
Pirro Ligorio,51,E,Italy,Rome,1573,1573.0,1573.0,Book,Yes
Pirro Ligorio,51,11.1,Italy,Rome,1574-5,1574.0,1575.0,Map,No
Giacomo Gastaldi,30,90.5,Italy,Rome,1577,1577.0,1577.0,Map,No
Giacomo Gastaldi,30,2.4,Italy,Rome,1582,1582.0,1582.0,Map,No
Giacomo Gastaldi,30,90.7,Italy,Rome,1582,1582.0,1582.0,Map,No
Giacomo Gastaldi,30,61.1,Italy,Rome,1590,1590.0,1590.0,Map,No
Giacomo Gastaldi,30,62.2,Italy,Rome,1590,1590.0,1590.0,Map,No
Ferdinand de Lannoy,48,2.2,Italy,Rome,1596,1596.0,1596.0,Map,No
Giacomo Gastaldi,30,90.7,Italy,Rome,1597,1597.0,1597.0,Map,No
Giacomo Gastaldi,30,90.8,Italy,Rome,1599,1599.0,1599.0,Map,No
Girolamo Bell' Armato,10,1.3,Italy,Rome,1602,1602.0,1602.0,Map,No
Giacomo Gastaldi,30,2.2,Italy,Rome,1602,1602.0,1602.0,Map,No
Giacomo Gastaldi,30,70.5,Italy,Rome,1602,1602.0,1602.0,Map,No
Giacomo Gastaldi,30,84.1,Italy,Rome,1602,1602.0,1602.0,Map,No
Giacomo Gastaldi,30,84.3,Italy,Rome,1602,1602.0,1602.0,Map,No
Giacomo Gastaldi,30,90.7,Italy,Rome,1602,1602.0,1602.0,Map,No
Pirro Ligorio,51,11.4,Italy,Rome,1602,1602.0,1602.0,Map,No
Gerard Mercator,56,4.1,Italy,Rome,1602,1602.0,1602.0,Map,No
Girolamo Bell' Armato,10,1.3,Italy,Rome,1646,1646.0,1646.0,Map,No
Giacomo Gastaldi,30,84.1,Italy,Rome,1647,1647.0,1647.0,Map,No
Pirro Ligorio,51,11.5,Italy,Rome,са. 1650,1645.0,1655.0,Map,No
Giacomo Gastaldi,30,2.4,Italy,Rome,1652,1652.0,1652.0,Map,No
Pirro Ligorio,51,4,Italy,Rome,1691,1691.0,1691.0,Map,Yes
Pirro Ligorio,51,13,Italy,Rome,1751,1751.0,1751.0,Map,Yes
Pirro Ligorio,51,J.1,Italy,Rome,1751,1751.0,1751.0,Book,No
Pirro Ligorio,51,11.6,Italy,Rome,1773,1773.0,1773.0,Map,No
Pirro Ligorio,51,4,Italy,Rome,1775,1775.0,1775.0,Map,Yes
Pirro Ligorio,51,11.7,Italy,Rome,1820s,1820.0,1830.0,Map,No
Giacomo Gastaldi,30,84.4,Italy,Siena,1602?,1597.0,1607.0,Map,No
Giacomo Gastaldi,30,84.4,Italy,Siena,1663,1663.0,1663.0,Map,No
Domenico Macaneo · 359,52,B,Italy,Turin,1508,1508.0,1508.0,Book,Yes
Girolamo Bell' Armato,10,1.2,Italy,Unknown city,1554,1554.0,1554.0,Map,No
Girolamo Bell' Armato,10,1.3,Italy,Unknown city,1558,1558.0,1558.0,Map,No
Gilles Boileau de Buillon,12,22.3,Italy,Unknown city,1561,1561.0,1561.0,Map,No
Girolamo Bell' Armato,10,1.8,Italy,Unknown city,са. 1570,1565.0,1575.0,Map,No
Bernardus Sylvanus,75,C,Italy,Venice,1511,1511.0,1511.0,Book,Yes
Giovanni Domenico Zorzi,87,15,Italy,Venice,1520s,1520.0,1530.0,Map,Yes
Benedetto Bordone,13,A.1,Italy,Venice,1528,1528.0,1528.0,Book,No
Benedetto Bordone,13,3,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,4,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,5,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,6,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,7,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,8,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,9,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,10,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,11,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,12,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,13,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,14,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,15,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,16,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,17,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,18,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,19,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,20,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,21,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,22,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,23,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,24,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,25,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,26,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,27,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,28,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,29,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,30,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,31,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,32,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,33,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,34,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,35,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,36,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,37,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,38,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,39,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,40,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,41,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,42,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,43,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,44,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,45,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,46,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,47,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,48,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,49,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,50,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,51,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,52,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,53,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,54,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,55,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,56,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,57,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,58,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,59,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,60,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,61,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,62,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,63,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,64,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,65,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,66,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,67,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,68,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,69,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,70,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,71,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,72,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,73,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,74,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,75,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,76,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,77,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,78,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,79,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,80,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,81,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,82,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,83,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,84,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,85,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,86,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,87,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,88,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,89,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,90,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,91,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,92,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,93,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,94,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,95,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,96,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,97,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,98,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,99,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,100,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,101,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,102,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,103,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,104,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,105,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,106,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,107,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,108,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,109,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,110,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,111,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,112,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Benedetto Bordone,13,113,Italy,Venice,1528,1528.0,1528.0,Map,Yes
Pietro Cappo,21,C.2,Italy,Venice,1528,1528.0,1528.0,Book,No
Nicolaus Cusanus,23,1.7,Italy,Venice,1530,1530.0,1530.0,Map,No
Paolo Giovio,33,0,Italy,Venice,1530,1530.0,1530.0,Map,Yes
Peter Apian,7,К,Italy,Venice,1533,1533.0,1533.0,Book,Yes
Benedetto Bordone,13,А.2,Italy,Venice,1534,1534.0,1534.0,Book,No
Peter Apian,7,К,Italy,Venice,1555,1555.0,1555.0,Book,Yes
Oronce Fine,27,3.1,Italy,Venice,1536,1536.0,1536.0,Map,No
Peter Apian,7,K,Italy,Venice,1537,1537.0,1537.0,Book,Yes
Benedetto Bordone,13,A.3,Italy,Venice,1537,1537.0,1537.0,Book,No
Giovanni Domenico Zorzi,87,8,Italy,Venice,1538,1538.0,1538.0,Map,Yes
Giovanni Domenico Zorzi,87,7,Italy,Venice,1538,1538.0,1538.0,Map,Yes
Giacomo Gastaldi,30,A,Italy,Venice,1539,1539.0,1539.0,Book,Yes
Olaus Magnus,53,1,Italy,Venice,1539,1539.0,1539.0,Map,Yes
Olaus Magnus,53,A,Italy,Venice,1539,1539.0,1539.0,Book,Yes
Olaus Magnus,53,A.1,Italy,Venice,1539,1539.0,1539.0,Book,No
Pietro Cappo,21,0,Italy,Venice,1540,1540.0,1540.0,Map,Yes
Wolfgang Wissenburg,82,1.2,Italy,Venice,1540s,1540.0,1550.0,Map,No
Peter Apian,7,К,Italy,Venice,1541,1541.0,1541.0,Book,Yes
Giacomo Gastaldi,30,1,Italy,Venice,1544,1544.0,1544.0,Map,Yes
Nikolaos Sophianos · 495,71,С,Italy,Venice,1544,1544.0,1544.0,Book,Yes
Giacomo Gastaldi,30,2,Italy,Venice,1545,1545.0,1545.0,Map,Yes
Nikolaos Sophianos · 495,71,D,Italy,Venice,1545,1545.0,1545.0,Book,Yes
Giovanni Domenico Zorzi,87,10,Italy,Venice,1545,1545.0,1545.0,Map,Yes
Giovanni Domenico Zorzi,87,11,Italy,Venice,1545,1545.0,1545.0,Map,Yes
Giacomo Gastaldi,30,3,Italy,Venice,1546,1546.0,1546.0,Map,Yes
Giacomo Gastaldi,30,4,Italy,Venice,1546,1546.0,1546.0,Map,Yes
Paolo Giovio,33,5,Italy,Venice,1546,1546.0,1546.0,Map,Yes
Gabriel Symeoni,76,A,Italy,Venice,1546,1546.0,1546.0,Book,Yes
Giovanni Domenico Zorzi,87,13,Italy,Venice,1546,1546.0,1546.0,Map,Yes
Benedetto Bordone,13,A.4,Italy,Venice,1547,1547.0,1547.0,Book,No
Giacomo Gastaldi,30,C,Italy,Venice,"1548
30/ 3-64",,,Book,Yes
Paolo Giovio,33,2.2,Italy,Venice,"1548
30/ 3-64",,,Map,No
Paolo Giovio,33,G,Italy,Venice,"1548
30/ 3-64",,,Book,Yes
Girolamo Bell' Armato,10,11,Italy,Venice,1550,1550.0,1550.0,Map,Yes
Giacomo Gastaldi,30,65,Italy,Venice,1550,1550.0,1550.0,Map,Yes
Giacomo Gastaldi,30,67,Italy,Venice,1550,1550.0,1550.0,Map,Yes
Giacomo Gastaldi,30,68,Italy,Venice,1550,1550.0,1550.0,Map,Yes
Giacomo Gastaldi,30,72,Italy,Venice,1550,1550.0,1550.0,Map,Yes
Wolfgang Wissenburg,82,1.3,Italy,Venice,1550,1550.0,1550.0,Map,No
Heinrich Zell,84,5.3,Italy,Venice,1550,1550.0,1550.0,Map,No
Peter Apian,7,K,Italy,Venice,1551,1551.0,1551.0,Book,Yes
Vincenzo Paletino,60,1,Italy,Venice,1551,1551.0,1551.0,Map,Yes
Oronce Fine,27,3.5,Italy,Venice,1552,1552.0,1552.0,Map,No
Giacomo Gastaldi,30,70,Italy,Venice,1552,1552.0,1552.0,Map,Yes
Peter Apian,7,6.1,Italy,Venice,1553,1553.0,1553.0,Map,No
Oronce Fine,27,3.7,Italy,Venice,1553,1553.0,1553.0,Map,No
Giacomo Gastaldi,30,70.1,Italy,Venice,1553,1553.0,1553.0,Map,No
Pirro Ligorio,51,B,Italy,Venice,1553,1553.0,1553.0,Book,Yes
Peter Apian,7,K,Italy,Venice,1554,1554.0,1554.0,Book,Yes
Giacomo Gastaldi,30,7375,Italy,Venice,1554,1554.0,1554.0,Map,Yes
Pirro Ligorio,51,4,Italy,Venice,1554,1554.0,1554.0,Map,Yes
Vincenzo Paletino,60,A,Italy,Venice,1554,1554.0,1554.0,Book,Yes
Giacomo Gastaldi,30,76,Italy,Venice,1555,1555.0,1555.0,Map,Yes
Jacob van Deventer,25,4.3,Italy,Venice,1556,1556.0,1556.0,Map,No
Giacomo Gastaldi,30,76.1,Italy,Venice,1556,1556.0,1556.0,Map,No
Giacomo Gastaldi,30,78,Italy,Venice,1556,1556.0,1556.0,Map,Yes
Giacomo Gastaldi,30,79,Italy,Venice,1556,1556.0,1556.0,Map,Yes
Giacomo Gastaldi,30,80,Italy,Venice,1556,1556.0,1556.0,Map,Yes
Giacomo Gastaldi,30,81,Italy,Venice,1556,1556.0,1556.0,Map,Yes
Giacomo Gastaldi,30,82,Italy,Venice,1556,1556.0,1556.0,Map,Yes
Giacomo Gastaldi,30,83,Italy,Venice,1556,1556.0,1556.0,Map,Yes
Gerard Mercator,56,6.2,Italy,Venice,1556,1556.0,1556.0,Map,No
Gregorio Amaseo,4,11:1558,Italy,Venice,1557,1557.0,1557.0,Map,Yes
Cornelis Anthoniszoon,6,8.2,Italy,Venice,1557,1557.0,1557.0,Map,No
Jacob van Deventer,25,8.3,Italy,Venice,1557,1557.0,1557.0,Map,No
Gerard Mercator,56,6.3,Italy,Venice,1557,1557.0,1557.0,Map,No
Vincenzo Paletino,60,1.3,Italy,Venice,1557,1557.0,1557.0,Map,No
Caspar Vopel,79,54,Italy,Venice,1557,1557.0,1557.0,Map,Yes
Nicolò Zeno,85,A,Italy,Venice,1557,1557.0,1557.0,Book,Yes
Nicolò Zeno,85,1,Italy,Venice,1557,1557.0,1557.0,Map,Yes
Girolamo Bell' Armato,10,1.4,Italy,Venice,1559,1559.0,1559.0,Map,No
Giacomo Gastaldi,30,70.2,Italy,Venice,1559,1559.0,1559.0,Map,No
Giacomo Gastaldi,30,85,Italy,Venice,1559,1559.0,1559.0,Map,Yes
Giacomo Gastaldi,30,86,Italy,Venice,1559,1559.0,1559.0,Map,Yes
